inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table2_500.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table2_500.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table2_500.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table3_500.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table3_500.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table3_500.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table3_500.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_500.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table4_500.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table4_500.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_500.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.540
./benchmarkTables/Table1_550.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.549
./benchmarkTables/Table1_550.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_550.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_550.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table2_550.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_550.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_550.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_550.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table3_550.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table3_550.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table3_550.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table3_550.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table4_550.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table4_550.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.519
./benchmarkTables/Table4_550.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.553
./benchmarkTables/Table4_550.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table1_600.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table1_600.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table1_600.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table1_600.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.521
./benchmarkTables/Table2_600.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_600.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_600.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table2_600.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table3_600.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table3_600.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table3_600.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table3_600.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_600.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.508
./benchmarkTables/Table4_600.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_600.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table4_600.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table1_650.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table1_650.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table1_650.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table1_650.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.527
./benchmarkTables/Table2_650.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table2_650.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.324
./benchmarkTables/Table2_650.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_650.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table3_650.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table3_650.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table3_650.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.317
./benchmarkTables/Table3_650.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_650.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_650.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_650.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_650.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.323
./benchmarkTables/Table1_700.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table1_700.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_700.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table1_700.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.320
./benchmarkTables/Table2_700.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_700.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table2_700.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_700.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table3_700.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table3_700.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table3_700.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table3_700.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table4_700.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.337
./benchmarkTables/Table4_700.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table4_700.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.548
./benchmarkTables/Table4_700.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.526
./benchmarkTables/Table1_750.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table1_750.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table1_750.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table1_750.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_750.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_750.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_750.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_750.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.343
./benchmarkTables/Table3_750.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.548
./benchmarkTables/Table3_750.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table3_750.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table3_750.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_750.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.548
./benchmarkTables/Table4_750.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_750.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table4_750.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table1_800.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.329
./benchmarkTables/Table1_800.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table1_800.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.551
./benchmarkTables/Table1_800.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table2_800.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_800.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.527
./benchmarkTables/Table2_800.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table2_800.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.306
./benchmarkTables/Table3_800.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table3_800.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table3_800.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table3_800.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table4_800.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_800.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table4_800.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table4_800.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table1_850.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.332
./benchmarkTables/Table1_850.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_850.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table1_850.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.344
./benchmarkTables/Table2_850.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table2_850.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table2_850.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_850.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.514
./benchmarkTables/Table3_850.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table3_850.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.324
./benchmarkTables/Table3_850.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table3_850.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table4_850.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table4_850.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_850.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table4_850.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table1_900.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_900.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table1_900.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table1_900.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.518
./benchmarkTables/Table2_900.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_900.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table2_900.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_900.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table3_900.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table3_900.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table3_900.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table3_900.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_900.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_900.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_900.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_900.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table1_950.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table1_950.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table1_950.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.548
./benchmarkTables/Table1_950.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_950.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.564
./benchmarkTables/Table2_950.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.527
./benchmarkTables/Table2_950.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table2_950.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table3_950.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table3_950.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.524
./benchmarkTables/Table3_950.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table3_950.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_950.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table4_950.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_950.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table4_950.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table1_1000.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_1000.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_1000.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.553
./benchmarkTables/Table1_1000.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1000.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table2_1000.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table2_1000.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table2_1000.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table3_1000.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.517
./benchmarkTables/Table3_1000.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table3_1000.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table3_1000.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.527
./benchmarkTables/Table4_1000.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1000.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1000.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.547
./benchmarkTables/Table4_1000.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table1_1050.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table1_1050.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.519
./benchmarkTables/Table1_1050.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table1_1050.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_1050.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table2_1050.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_1050.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1050.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table3_1050.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table3_1050.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table3_1050.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table3_1050.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1050.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1050.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1050.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table4_1050.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.521
./benchmarkTables/Table1_1100.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_1100.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.548
./benchmarkTables/Table1_1100.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_1100.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table2_1100.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_1100.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_1100.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.339
./benchmarkTables/Table2_1100.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table3_1100.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_1100.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.522
./benchmarkTables/Table3_1100.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.515
./benchmarkTables/Table3_1100.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_1100.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.540
./benchmarkTables/Table4_1100.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.519
./benchmarkTables/Table4_1100.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table4_1100.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table1_1150.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table1_1150.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.515
./benchmarkTables/Table1_1150.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table1_1150.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_1150.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table2_1150.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.512
./benchmarkTables/Table2_1150.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1150.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table3_1150.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.555
./benchmarkTables/Table3_1150.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table3_1150.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table3_1150.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.520
./benchmarkTables/Table4_1150.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.518
./benchmarkTables/Table4_1150.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1150.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.325
./benchmarkTables/Table4_1150.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.523
./benchmarkTables/Table1_1200.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table1_1200.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.520
./benchmarkTables/Table1_1200.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table1_1200.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_1200.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.556
./benchmarkTables/Table2_1200.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table2_1200.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1200.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table3_1200.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table3_1200.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.328
./benchmarkTables/Table3_1200.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table3_1200.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table4_1200.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.501
./benchmarkTables/Table4_1200.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table4_1200.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_1200.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table1_1250.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table1_1250.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.508
./benchmarkTables/Table1_1250.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table1_1250.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.517
./benchmarkTables/Table2_1250.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_1250.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.328
./benchmarkTables/Table2_1250.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table2_1250.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.536
